datetime,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,lag_1,lag_2,lag_3,lag_24,lag_48,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168
2011-02-12 16:00:00,2011-02-12,1,0,2,16,0,6,0,1,0.34,0.29,0.4179,145,174.0,120.0,135.0,125.0,48.0,52.0,72.25,61.93351975760158,68.18452380952381
2011-02-12 17:00:00,2011-02-12,1,0,2,17,0,6,0,1,0.32,0.31,0.5224,137,145.0,174.0,120.0,211.0,50.0,72.0,73.08333333333333,62.80260079540238,68.73809523809524
2011-02-12 18:00:00,2011-02-12,1,0,2,18,0,6,0,1,0.28,0.38,0.3284,64,137.0,145.0,174.0,174.0,80.0,55.0,70.0,57.31378163424046,69.125
2011-02-12 19:00:00,2011-02-12,1,0,2,19,0,6,0,1,0.28,0.38,0.1642,41,64.0,137.0,145.0,101.0,165.0,60.0,65.41666666666667,52.86070017686499,69.17857142857143
2011-02-12 20:00:00,2011-02-12,1,0,2,20,0,6,0,1,0.26,0.41,0.2239,40,41.0,64.0,137.0,63.0,160.0,71.0,62.916666666666664,52.522389980610846,69.06547619047619
2011-02-12 21:00:00,2011-02-12,1,0,2,21,0,6,0,1,0.26,0.41,0.0,51,40.0,41.0,64.0,47.0,112.0,78.0,61.958333333333336,52.73022330007119,68.88095238095238
2011-02-12 22:00:00,2011-02-12,1,0,2,22,0,6,0,1,0.24,0.44,0.0896,45,51.0,40.0,41.0,43.0,97.0,83.0,62.125,52.68719215702534,68.7202380952381
2011-02-12 23:00:00,2011-02-12,1,0,2,23,0,6,0,1,0.22,0.51,0.1343,32,45.0,51.0,40.0,53.0,72.0,84.0,62.208333333333336,52.65720080958973,68.49404761904762
2011-02-13 00:00:00,2011-02-13,1,0,2,0,0,0,0,1,0.2,0.64,0.1045,39,32.0,45.0,51.0,30.0,51.0,69.0,61.333333333333336,52.990291700393215,68.18452380952381
2011-02-13 01:00:00,2011-02-13,1,0,2,1,0,0,0,1,0.2,0.59,0.0896,24,39.0,32.0,45.0,24.0,34.0,56.0,61.708333333333336,52.79038051920375,68.00595238095238
2011-02-13 02:00:00,2011-02-13,1,0,2,2,0,0,0,2,0.2,0.75,0.0896,20,24.0,39.0,32.0,15.0,14.0,45.0,61.708333333333336,52.79038051920375,67.81547619047619
2011-02-13 03:00:00,2011-02-13,1,0,2,3,0,0,0,2,0.2,0.69,0.1045,12,20.0,24.0,39.0,10.0,7.0,59.0,61.916666666666664,52.60758472895805,67.66666666666667
2011-02-13 04:00:00,2011-02-13,1,0,2,4,0,0,0,2,0.2,0.69,0.1642,2,12.0,20.0,24.0,4.0,3.0,39.0,62.0,52.523286760958904,67.38690476190476
2011-02-13 06:00:00,2011-02-13,1,0,2,6,0,0,0,2,0.2,0.69,0.1343,5,2.0,12.0,20.0,1.0,4.0,44.0,61.916666666666664,52.62080648719028,67.16666666666667
2011-02-13 07:00:00,2011-02-13,1,0,2,7,0,0,0,2,0.22,0.55,0.0,3,5.0,2.0,12.0,2.0,24.0,20.0,62.083333333333336,52.42544741088904,66.93452380952381
2011-02-13 08:00:00,2011-02-13,1,0,2,8,0,0,0,2,0.22,0.64,0.194,12,3.0,5.0,2.0,11.0,74.0,13.0,62.125,52.375992259979185,66.83333333333333
2011-02-13 09:00:00,2011-02-13,1,0,2,9,0,0,0,2,0.24,0.6,0.2239,47,12.0,3.0,5.0,30.0,216.0,2.0,62.166666666666664,52.33393334835585,66.82738095238095
2011-02-13 10:00:00,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.45,0.3284,105,47.0,12.0,3.0,43.0,140.0,1.0,62.875,51.99357192710593,67.0952380952381
2011-02-13 11:00:00,2011-02-13,1,0,2,11,0,0,0,1,0.32,0.39,0.4478,112,105.0,47.0,12.0,84.0,44.0,1.0,65.45833333333333,52.500914415777196,67.71428571428571
2011-02-13 12:00:00,2011-02-13,1,0,2,12,0,0,0,1,0.36,0.32,0.4627,152,112.0,105.0,47.0,114.0,64.0,8.0,66.625,53.23680689800676,68.375
2011-02-13 13:00:00,2011-02-13,1,0,2,13,0,0,0,1,0.38,0.29,0.3582,154,152.0,112.0,105.0,120.0,71.0,23.0,68.20833333333333,55.23466079938571,69.23214285714286
2011-02-13 14:00:00,2011-02-13,1,0,2,14,0,0,0,2,0.4,0.3,0.4179,161,154.0,152.0,112.0,135.0,110.0,45.0,69.625,57.02769159536146,70.01190476190476
2011-02-13 15:00:00,2011-02-13,1,0,2,15,0,0,0,2,0.4,0.3,0.2985,162,161.0,154.0,152.0,120.0,84.0,89.0,70.70833333333333,58.550223084019194,70.70238095238095
2011-02-13 16:00:00,2011-02-13,1,0,2,16,0,0,0,2,0.42,0.28,0.3284,134,162.0,161.0,154.0,174.0,74.0,117.0,72.45833333333333,60.676604736247796,71.13690476190476
2011-02-13 17:00:00,2011-02-13,1,0,2,17,0,0,0,1,0.42,0.28,0.3284,125,134.0,162.0,161.0,145.0,125.0,174.0,70.79166666666667,58.267732263993366,71.23809523809524
2011-02-13 18:00:00,2011-02-13,1,0,2,18,0,0,0,1,0.4,0.32,0.2985,95,125.0,134.0,162.0,137.0,211.0,182.0,69.95833333333333,57.29517709930381,70.94642857142857
2011-02-13 19:00:00,2011-02-13,1,0,2,19,0,0,0,1,0.4,0.35,0.2836,61,95.0,125.0,134.0,64.0,174.0,161.0,68.20833333333333,55.77983051922649,70.42857142857143
2011-02-13 20:00:00,2011-02-13,1,0,2,20,0,0,0,1,0.4,0.35,0.3284,47,61.0,95.0,125.0,41.0,101.0,182.0,68.08333333333333,55.79303109565376,69.83333333333333
2011-02-13 21:00:00,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.35,0.3582,51,47.0,61.0,95.0,40.0,63.0,157.0,68.33333333333333,55.67972596967391,69.0297619047619
2011-02-13 22:00:00,2011-02-13,1,0,2,22,0,0,0,1,0.4,0.35,0.2985,36,51.0,47.0,61.0,51.0,47.0,121.0,68.79166666666667,55.481277035133964,68.39880952380952
2011-02-13 23:00:00,2011-02-13,1,0,2,23,0,0,0,1,0.4,0.35,0.3582,30,36.0,51.0,47.0,45.0,43.0,78.0,68.16666666666667,55.7741304117636,67.89285714285714
2011-02-14 00:00:00,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.37,0.3582,11,30.0,36.0,51.0,32.0,53.0,21.0,67.54166666666667,56.12794325906448,67.60714285714286
2011-02-14 01:00:00,2011-02-14,1,0,2,1,0,1,1,1,0.38,0.37,0.3582,7,11.0,30.0,36.0,39.0,30.0,26.0,66.66666666666667,56.864955714445124,67.54761904761905
2011-02-14 02:00:00,2011-02-14,1,0,2,2,0,1,1,1,0.36,0.4,0.2985,2,7.0,11.0,30.0,24.0,24.0,27.0,65.33333333333333,57.90747242212225,67.43452380952381
2011-02-14 03:00:00,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.46,0.2239,2,2.0,7.0,11.0,20.0,15.0,62.0,64.41666666666667,58.75810150739753,67.28571428571429
2011-02-14 04:00:00,2011-02-14,1,0,2,4,0,1,1,1,0.32,0.53,0.2836,2,2.0,2.0,7.0,12.0,10.0,30.0,63.666666666666664,59.46037530897418,66.92857142857143
2011-02-14 05:00:00,2011-02-14,1,0,2,5,0,1,1,1,0.32,0.53,0.2836,3,2.0,2.0,2.0,2.0,4.0,15.0,63.25,59.871783293823945,66.76190476190476
2011-02-14 06:00:00,2011-02-14,1,0,2,6,0,1,1,1,0.34,0.46,0.2985,26,3.0,2.0,2.0,5.0,1.0,5.0,63.291666666666664,59.82763587584555,66.69047619047619
2011-02-14 07:00:00,2011-02-14,1,0,2,7,0,1,1,1,0.34,0.46,0.2985,98,26.0,3.0,2.0,3.0,2.0,3.0,64.16666666666667,59.08701517523836,66.81547619047619
2011-02-14 08:00:00,2011-02-14,1,0,2,8,0,1,1,1,0.38,0.4,0.4627,256,98.0,26.0,3.0,12.0,11.0,1.0,68.125,57.9829903843623,67.38095238095238
2011-02-14 09:00:00,2011-02-14,1,0,2,9,0,1,1,1,0.4,0.37,0.3881,130,256.0,98.0,26.0,47.0,30.0,2.0,78.29166666666667,68.20460214401369,68.89880952380952
2011-02-14 10:00:00,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.33,0.2239,55,130.0,256.0,98.0,105.0,43.0,10.0,81.75,68.65176776596006,69.66071428571429
2011-02-14 11:00:00,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.23,0.2537,53,55.0,130.0,256.0,112.0,84.0,30.0,79.66666666666667,68.674194043587,69.92857142857143
2011-02-14 12:00:00,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.22,0.4478,126,53.0,55.0,130.0,152.0,114.0,95.0,77.20833333333333,68.52227766377801,70.06547619047619
2011-02-14 13:00:00,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.19,0.3881,120,126.0,53.0,55.0,154.0,120.0,230.0,76.125,67.48610968191905,70.25
2011-02-14 14:00:00,2011-02-14,1,0,2,14,0,1,1,1,0.6,0.15,0.4925,90,120.0,126.0,53.0,161.0,135.0,118.0,74.70833333333333,66.12338872314312,69.5952380952381
2011-02-14 15:00:00,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.21,0.6567,90,90.0,120.0,126.0,162.0,120.0,55.0,71.75,63.636365047995525,69.42857142857143
2011-02-14 16:00:00,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.27,0.4627,118,90.0,90.0,120.0,134.0,174.0,47.0,68.75,60.832092502731456,69.63690476190476
2011-02-14 17:00:00,2011-02-14,1,0,2,17,0,1,1,1,0.46,0.33,0.6119,243,118.0,90.0,90.0,125.0,145.0,66.0,68.08333333333333,60.169988667373794,70.05952380952381
2011-02-14 18:00:00,2011-02-14,1,0,2,18,0,1,1,1,0.4,0.4,0.6119,205,243.0,118.0,90.0,95.0,137.0,64.0,73.0,69.17086594551337,71.11309523809524
2011-02-14 19:00:00,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.43,0.4925,98,205.0,243.0,118.0,61.0,64.0,60.0,77.58333333333333,74.15665947794267,71.95238095238095
2011-02-14 20:00:00,2011-02-14,1,0,2,20,0,1,1,1,0.36,0.46,0.4627,70,98.0,205.0,243.0,47.0,41.0,50.0,79.125,74.18151211137747,72.17857142857143
2011-02-14 21:00:00,2011-02-14,1,0,2,21,0,1,1,1,0.36,0.5,0.5224,43,70.0,98.0,205.0,51.0,40.0,114.0,80.08333333333333,73.89647086158519,72.29761904761905
2011-02-14 22:00:00,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.46,0.6567,45,43.0,70.0,98.0,36.0,51.0,216.0,79.75,74.05124547583077,71.875
2011-02-14 23:00:00,2011-02-14,1,0,2,23,0,1,1,1,0.32,0.49,0.4925,20,45.0,43.0,70.0,30.0,45.0,175.0,80.125,73.84255430364638,70.85714285714286
2011-02-15 00:00:00,2011-02-15,1,0,2,0,0,2,1,1,0.3,0.49,0.4179,19,20.0,45.0,43.0,11.0,32.0,128.0,79.70833333333333,74.16519702175252,69.93452380952381
2011-02-15 01:00:00,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.42,0.7761,5,19.0,20.0,45.0,7.0,39.0,88.0,80.04166666666667,73.86031420521282,69.28571428571429
2011-02-15 02:00:00,2011-02-15,1,0,2,2,0,2,1,1,0.28,0.41,0.6866,3,5.0,19.0,20.0,2.0,24.0,78.0,79.95833333333333,73.94738385981043,68.79166666666667
2011-02-15 04:00:00,2011-02-15,1,0,2,4,0,2,1,1,0.22,0.37,0.5224,1,3.0,5.0,19.0,2.0,20.0,37.0,80.0,73.90181500389265,68.3452380952381
2011-02-15 05:00:00,2011-02-15,1,0,2,5,0,2,1,1,0.22,0.32,0.4627,4,1.0,3.0,5.0,2.0,12.0,25.0,79.95833333333333,73.94797181959686,68.13095238095238
2011-02-15 06:00:00,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.32,0.3284,30,4.0,1.0,3.0,3.0,2.0,10.0,80.04166666666667,73.85737087037465,68.00595238095238
2011-02-15 07:00:00,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.32,0.3582,105,30.0,4.0,1.0,26.0,5.0,4.0,81.16666666666667,72.83135174566964,68.125
2011-02-15 08:00:00,2011-02-15,1,0,2,8,0,2,1,1,0.2,0.32,0.3582,223,105.0,30.0,4.0,98.0,3.0,2.0,84.45833333333333,72.01025239002686,68.72619047619048
2011-02-15 09:00:00,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.29,0.4478,110,223.0,105.0,30.0,256.0,12.0,1.0,89.66666666666667,77.35444489444382,70.04166666666667
2011-02-15 10:00:00,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.27,0.2836,52,110.0,223.0,105.0,130.0,47.0,3.0,83.58333333333333,68.99396108839291,70.69047619047619
2011-02-15 11:00:00,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.25,0.2537,57,52.0,110.0,223.0,55.0,105.0,2.0,80.33333333333333,68.54808954092121,70.98214285714286
2011-02-15 12:00:00,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.24,0.2537,71,57.0,52.0,110.0,53.0,112.0,39.0,80.41666666666667,68.51716171351065,71.30952380952381
2011-02-15 13:00:00,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.21,0.2239,82,71.0,57.0,52.0,126.0,152.0,100.0,81.16666666666667,68.30218448773881,71.5
2011-02-15 14:00:00,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.19,0.2239,79,82.0,71.0,57.0,120.0,154.0,243.0,79.33333333333333,67.63371082958348,71.39285714285714
2011-02-15 15:00:00,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.19,0.1642,85,79.0,82.0,71.0,90.0,161.0,135.0,77.625,67.07738068827679,70.41666666666667
2011-02-15 16:00:00,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.19,0.2537,98,85.0,79.0,82.0,90.0,162.0,48.0,77.41666666666667,67.04503137357806,70.11904761904762
2011-02-15 17:00:00,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.22,0.2239,206,98.0,85.0,79.0,118.0,134.0,50.0,77.75,67.13014614716057,70.41666666666667
2011-02-15 18:00:00,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.22,0.1343,212,206.0,98.0,85.0,243.0,125.0,65.0,81.41666666666667,71.67372732323753,71.3452380952381
2011-02-15 19:00:00,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.26,0.1343,145,212.0,206.0,98.0,205.0,95.0,50.0,80.125,68.85922154152163,72.2202380952381
2011-02-15 20:00:00,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.33,0.1045,101,145.0,212.0,206.0,98.0,61.0,64.0,77.625,65.11582489820674,72.78571428571429
2011-02-15 21:00:00,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.52,0.0,66,101.0,145.0,212.0,70.0,47.0,51.0,77.75,65.15950329434092,73.00595238095238
2011-02-15 22:00:00,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.44,0.0,41,66.0,101.0,145.0,43.0,51.0,83.0,77.58333333333333,65.18529886719708,73.0952380952381
2011-02-15 23:00:00,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.44,0.0896,20,41.0,66.0,101.0,45.0,36.0,176.0,77.5,65.23269385688509,72.8452380952381
2011-02-16 00:00:00,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.41,0.0896,15,20.0,41.0,66.0,20.0,30.0,152.0,76.45833333333333,65.96967627937707,71.91666666666667
2011-02-16 01:00:00,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.44,0.0896,9,15.0,20.0,41.0,19.0,11.0,101.0,76.25,66.16333543981702,71.10119047619048
2011-02-16 03:00:00,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.47,0.194,1,9.0,15.0,20.0,5.0,7.0,56.0,75.83333333333333,66.56978467656378,70.55357142857143
2011-02-16 04:00:00,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.51,0.194,1,1.0,9.0,15.0,3.0,2.0,54.0,75.66666666666667,66.75957294433626,70.22619047619048
2011-02-16 05:00:00,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.47,0.194,5,1.0,1.0,9.0,1.0,2.0,29.0,75.58333333333333,66.85540312896363,69.91071428571429
2011-02-16 06:00:00,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.55,0.2239,33,5.0,1.0,1.0,4.0,2.0,12.0,75.75,66.6661050700984,69.76785714285714
2011-02-16 07:00:00,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.55,0.2239,108,33.0,5.0,1.0,30.0,3.0,17.0,76.95833333333333,65.56276724845718,69.89285714285714
2011-02-16 08:00:00,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.55,0.1642,230,108.0,33.0,5.0,105.0,26.0,7.0,80.20833333333333,65.06517078495506,70.43452380952381
2011-02-16 09:00:00,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.52,0.2836,124,230.0,108.0,33.0,223.0,98.0,3.0,85.41666666666667,71.79131391486854,71.76190476190476
2011-02-16 10:00:00,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.41,0.3881,69,124.0,230.0,108.0,110.0,256.0,2.0,81.29166666666667,66.16611451600384,72.48214285714286
2011-02-16 11:00:00,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.34,0.2985,66,69.0,124.0,230.0,52.0,130.0,7.0,79.58333333333333,65.92150580452663,72.88095238095238
2011-02-16 12:00:00,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.32,0.3284,86,66.0,69.0,124.0,57.0,55.0,43.0,80.16666666666667,65.7284708787446,73.23214285714286
2011-02-16 13:00:00,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.3,0.3582,93,86.0,66.0,69.0,71.0,53.0,99.0,81.375,65.55038719084405,73.48809523809524
2011-02-16 14:00:00,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.28,0.4179,82,93.0,86.0,66.0,82.0,126.0,199.0,82.29166666666667,65.55281917239931,73.45238095238095
2011-02-16 15:00:00,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.28,0.4179,117,82.0,93.0,86.0,79.0,120.0,123.0,82.29166666666667,65.55281917239931,72.75595238095238
2011-02-16 16:00:00,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.31,0.3881,122,117.0,82.0,93.0,85.0,90.0,59.0,83.875,65.9277024969151,72.7202380952381
2011-02-16 17:00:00,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.28,0.2836,255,122.0,117.0,82.0,98.0,90.0,41.0,85.41666666666667,66.38616714652085,73.0952380952381
2011-02-16 18:00:00,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4,0.2239,222,255.0,122.0,117.0,206.0,118.0,61.0,91.95833333333333,74.87292374513589,74.36904761904762
2011-02-16 19:00:00,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.53,0.2239,161,222.0,255.0,122.0,212.0,243.0,69.0,92.625,75.99531593116953,75.32738095238095
2011-02-16 20:00:00,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.43,0.194,118,161.0,222.0,255.0,145.0,205.0,58.0,90.5,73.17281509936068,75.875
2011-02-16 21:00:00,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.46,0.194,92,118.0,161.0,222.0,101.0,98.0,64.0,89.375,72.50296095902631,76.23214285714286
2011-02-16 22:00:00,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.53,0.194,73,92.0,118.0,161.0,66.0,70.0,79.0,89.0,72.4634840574143,76.39880952380952
2011-02-16 23:00:00,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.4,0.2239,33,73.0,92.0,118.0,41.0,43.0,166.0,89.29166666666667,72.38092420248448,76.36309523809524
2011-02-17 00:00:00,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.53,0.194,17,33.0,73.0,92.0,20.0,45.0,170.0,88.95833333333333,72.63097863839522,75.57142857142857
2011-02-17 01:00:00,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.53,0.2239,6,17.0,33.0,73.0,15.0,20.0,88.0,88.83333333333333,72.75728958946866,74.66071428571429
2011-02-17 02:00:00,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.53,0.2239,6,6.0,17.0,33.0,9.0,19.0,84.0,88.45833333333333,73.17636775012447,74.17261904761905
2011-02-17 03:00:00,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.53,0.194,4,6.0,6.0,17.0,1.0,5.0,83.0,88.33333333333333,73.32042047050072,73.70833333333333
2011-02-17 04:00:00,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.57,0.194,4,4.0,6.0,6.0,1.0,3.0,46.0,88.45833333333333,73.16745485033199,73.23809523809524
2011-02-17 05:00:00,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.66,0.0896,12,4.0,4.0,6.0,5.0,1.0,37.0,88.58333333333333,73.01394546169975,72.98809523809524
2011-02-17 06:00:00,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.7,0.1343,47,12.0,4.0,4.0,33.0,4.0,16.0,88.875,72.67875265135285,72.83928571428571
2011-02-17 07:00:00,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.57,0.1045,126,47.0,12.0,4.0,108.0,30.0,7.0,89.45833333333333,72.26580114060012,73.02380952380952
2011-02-17 08:00:00,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.57,0.0896,285,126.0,47.0,12.0,230.0,105.0,3.0,90.20833333333333,72.55940844317294,73.73214285714286
2011-02-17 09:00:00,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.57,0.194,179,285.0,126.0,47.0,124.0,223.0,1.0,92.5,77.84265065418555,75.41071428571429
2011-02-17 10:00:00,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.54,0.194,88,179.0,285.0,126.0,69.0,110.0,6.0,94.79166666666667,79.60007601409237,76.4702380952381
2011-02-17 11:00:00,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.44,0.2537,90,88.0,179.0,285.0,66.0,52.0,26.0,95.58333333333333,79.42670488743298,76.95833333333333
2011-02-17 12:00:00,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.41,0.2239,101,90.0,88.0,179.0,86.0,57.0,99.0,96.58333333333333,79.1887764701576,77.33928571428571
2011-02-17 13:00:00,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.34,0.2239,123,101.0,90.0,88.0,93.0,71.0,178.0,97.20833333333333,79.16080451217319,77.35119047619048
2011-02-17 14:00:00,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.31,0.2239,81,123.0,101.0,90.0,82.0,82.0,122.0,98.45833333333333,79.32814576267955,77.02380952380952
2011-02-17 15:00:00,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.28,0.2537,106,81.0,123.0,101.0,117.0,79.0,35.0,98.41666666666667,79.33742834395308,76.7797619047619
2011-02-17 16:00:00,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.35,0.2985,146,106.0,81.0,123.0,122.0,85.0,45.0,97.95833333333333,79.25713747404531,77.20238095238095
2011-02-17 17:00:00,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.32,0.2985,274,146.0,106.0,81.0,255.0,98.0,69.0,98.95833333333333,79.72369631184442,77.80357142857143
2011-02-17 18:00:00,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.42,0.2836,222,274.0,146.0,106.0,222.0,206.0,62.0,99.75,81.41693553127847,79.02380952380952
2011-02-17 19:00:00,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.55,0.3284,175,222.0,274.0,146.0,161.0,212.0,48.0,99.75,81.41693553127847,79.97619047619048
2011-02-17 20:00:00,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.59,0.3284,139,175.0,222.0,274.0,118.0,145.0,50.0,100.33333333333333,81.9234354465334,80.73214285714286
2011-02-17 21:00:00,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.55,0.3881,124,139.0,175.0,222.0,92.0,101.0,80.0,101.20833333333333,82.23189858520563,81.26190476190476
2011-02-17 22:00:00,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.59,0.2836,76,124.0,139.0,175.0,73.0,66.0,165.0,102.54166666666667,82.33546394591102,81.52380952380952
2011-02-17 23:00:00,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.67,0.2985,44,76.0,124.0,139.0,33.0,41.0,160.0,102.66666666666667,82.29092964263609,80.99404761904762
2011-02-18 00:00:00,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.72,0.2836,32,44.0,76.0,124.0,17.0,20.0,112.0,103.125,81.91581707433875,80.30357142857143
2011-02-18 01:00:00,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.72,0.2239,8,32.0,44.0,76.0,6.0,15.0,97.0,103.75,81.28492560391987,79.82738095238095
2011-02-18 02:00:00,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.72,0.2836,7,8.0,32.0,44.0,6.0,9.0,72.0,103.83333333333333,81.18131433465126,79.29761904761905
2011-02-18 03:00:00,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.67,0.2537,8,7.0,8.0,32.0,4.0,1.0,51.0,103.875,81.1291576277685,78.91071428571429
2011-02-18 04:00:00,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.67,0.2537,1,8.0,7.0,8.0,4.0,1.0,34.0,104.04166666666667,80.91889614684072,78.6547619047619
2011-02-18 05:00:00,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.67,0.1045,7,1.0,8.0,7.0,12.0,5.0,14.0,103.91666666666667,81.08230743947874,78.45833333333333
2011-02-18 06:00:00,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.72,0.1642,50,7.0,1.0,8.0,47.0,33.0,7.0,103.70833333333333,81.33477739867958,78.41666666666667
2011-02-18 07:00:00,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.77,0.2239,116,50.0,7.0,1.0,126.0,108.0,3.0,103.83333333333333,81.24609243669438,78.67261904761905
2011-02-18 08:00:00,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.77,0.194,272,116.0,50.0,7.0,285.0,230.0,4.0,103.41666666666667,81.15305810984398,79.3452380952381
2011-02-18 09:00:00,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.77,0.194,169,272.0,116.0,50.0,179.0,124.0,24.0,102.875,79.92241482403014,80.94047619047619
2011-02-18 10:00:00,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.72,0.2239,95,169.0,272.0,116.0,88.0,69.0,74.0,102.45833333333333,79.5334106259571,81.80357142857143
2011-02-18 11:00:00,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.72,0.1642,113,95.0,169.0,272.0,90.0,66.0,216.0,102.75,79.49090732798369,81.92857142857143
2011-02-18 12:00:00,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.59,0.194,185,113.0,95.0,169.0,101.0,86.0,140.0,103.70833333333333,79.4691513386972,81.31547619047619
2011-02-18 13:00:00,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.43,0.194,176,185.0,113.0,95.0,123.0,93.0,44.0,107.20833333333333,81.17612583633878,81.58333333333333
2011-02-18 14:00:00,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.36,0.2985,191,176.0,185.0,113.0,81.0,82.0,64.0,109.41666666666667,82.33701511453413,82.36904761904762
2011-02-18 15:00:00,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.36,0.3284,172,191.0,176.0,185.0,106.0,117.0,71.0,114.0,83.73612798807208,83.125
2011-02-18 16:00:00,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.36,0.2836,232,172.0,191.0,176.0,146.0,122.0,110.0,116.75,84.54185996863642,83.72619047619048
