actual,prediction
238,311.59219998200507
374,423.4613028224407
738,800.4754063808315
688,826.159216419255
614,582.0467238216324
446,470.286744301224
271,365.0833875103287
234,271.68024774973463
145,179.4786949354553
97,97.48877722363841
54,45.07251094060945
26,22.30089732010093
12,9.38845165139891
8,5.79773428783586
37,29.146808830935232
139,114.87987393730613
410,391.4870684294243
676,704.673145601268
363,363.41110011538365
231,217.08109360827427
251,244.9660181005784
299,293.59019293953526
314,274.5694785975805
326,245.63412419953082
323,251.0602428998419
499,391.5453250822415
699,782.2122760838326
622,754.2041194983151
516,629.3733224883935
354,489.49905863234414
260,395.25632156564575
199,303.49717945507035
189,216.01449158315765
191,144.5908900701842
80,110.36716069171754
90,73.08602034162078
43,39.21619682384009
11,15.201817022527642
14,10.010085141336313
50,25.498427093668983
76,68.28253914980009
163,156.16786777647803
337,261.3478684072008
395,284.3355170781076
457,323.91451758159747
487,394.56051361700275
498,426.2212340443383
494,443.8031192271002
497,462.8103789089743
487,506.09317256177985
479,603.0692090284624
481,583.561673530553
338,510.35237137943096
233,371.25757609699616
300,266.51685707087523
276,218.31501823285657
208,163.6622492971978
188,137.82919055021122
158,104.20331923000066
112,85.1624843942976
55,54.80545043691678
13,27.057538984478253
17,17.981077912440714
18,48.2878457989461
40,71.29221023303955
127,186.02716454968197
226,294.88417271039606
381,397.3058270860749
509,442.331582687166
511,452.18359797932845
483,563.0034658173278
522,578.9163901168773
501,552.9532145842768
521,539.9896690972901
531,521.3845911963556
419,470.8792397744723
443,394.5791486792819
303,330.9210095939242
271,273.12930833329517
148,241.87137852424422
100,180.72745163288695
58,121.39668659466079
19,83.99674140846902
8,48.27840536924659
3,24.209750124330686
5,5.653558655211499
47,32.130929384611406
161,123.24823548380509
469,364.93112153136326
751,533.6420330710408
293,308.251752450829
189,237.73287528906985
215,261.60680985106256
278,267.7521532054413
226,282.2162086676044
254,288.20254463622416
236,318.5224500712452
425,483.8044795929672
827,741.9266243855982
812,708.1622651957281
665,463.0742968896944
462,346.1328537126346
322,253.30128603285948
230,170.34290139854804
150,109.55922234047266
38,40.42202563727439
21,13.718134098476263
8,5.742886876146643
6,4.580631547229604
6,6.592636843265777
45,36.38898344928543
194,154.1218882909476
513,452.92897718263896
760,731.3364476764334
333,350.5123222152374
227,197.1557587067698
224,226.74551747688696
248,270.5972728579918
288,274.90594147716433
260,258.1049806203557
144,292.9879068334864
402,395.48462274310026
820,797.6759141758322
857,804.509692035573
614,577.7883388752626
452,453.03140559768434
352,327.65225435548535
257,230.3820360804526
147,146.13036170480993
47,78.02818663035993
33,34.9555051097456
13,13.389079031714836
7,6.636969354616872
4,7.535087699765309
49,32.34976243507872
185,146.133786991012
487,436.5057259313967
681,724.9706526781679
350,335.43121745516964
236,203.66344218928478
234,243.87115898772973
284,280.8138296157024
280,284.46437422844923
263,260.8597635030539
295,291.28023858131775
479,392.1137053371624
837,783.9746865452327
891,818.2412367740878
652,587.7058229034096
513,452.8810806422078
320,313.54287510594486
288,252.3218859187124
152,165.5843724072661
63,95.20482761633664
42,43.45455025912872
11,21.152799160727604
6,7.4600394359286035
9,3.907964210766941
41,28.119896416180755
183,135.2094774248365
473,418.05886521313965
739,719.5643712666504
343,380.79788072063604
181,216.42675180751374
226,251.60169623558662
286,289.2024052917713
310,286.441071503246
225,259.6178542064188
270,265.331301917825
406,363.7936158907009
865,782.2629134107927
767,791.8405217797648
607,592.6772016530197
427,484.20094522717665
342,360.08535364145723
262,265.9899460599738
177,168.82699197648583
71,97.0911346723508
43,51.13777552802795
14,22.932039083626194
6,7.329928958311015
12,6.893366714862863
37,31.754535858766474
163,144.20918535072911
421,428.0392968460021
668,715.030898746777
396,387.7860889092861
249,232.33941278240485
263,275.13117979163667
338,323.6528498642504
345,324.2983762167203
331,333.60026628684096
380,365.9249183580328
492,447.2415224817376
741,747.3582408460696
671,742.2339639068194
469,579.7449028382279
389,417.9827729450276
278,332.57882730074
202,269.9549601887514
196,177.10102115451087
161,149.23512725160253
122,103.12985799428728
84,74.17556381543463
30,40.142681130751605
13,8.64375044848662
17,12.212254212266178
49,33.00009730892621
67,75.87044306654082
181,188.87577583687707
278,304.6196730166566
396,376.2815576767504
470,439.2251996578789
547,445.0177134404544
527,438.39929222539854
472,439.63767805169226
489,424.97726714847397
450,412.05603039574436
492,587.5700942249075
490,617.8274182390544
397,495.4267473853617
312,339.551961994586
289,246.62978181213134
269,220.71262447119432
222,186.41015419605
153,180.5435426350417
87,136.7826236404549
73,100.91423677498229
41,65.63644599627436
14,15.668232084129908
19,13.79410192843687
19,27.827377130432787
68,59.00447756799683
108,140.22421944059397
229,245.54630986903544
364,386.2918860458793
437,431.44476571327795
491,455.4679141106961
523,451.00171111016954
526,492.94246770549046
450,441.3076484199832
421,493.18699671445097
382,514.5356770670855
229,457.7458038607334
185,358.9503910214164
193,299.6140418391881
208,244.77204488584945
157,216.74993984689917
87,186.22817028660228
33,120.83905189631349
11,50.509261987207424
5,25.4569455414723
5,11.087584888819828
11,4.240794253459544
25,20.37650847975043
141,88.82576318935418
407,235.7793301917962
605,452.04500155147025
276,245.58259535290034
213,155.11857917069062
260,151.27548258186238
285,175.0415774169696
289,165.47792076011908
287,162.33171933955674
274,172.36302821526073
451,259.90588558392585
858,432.2207078699797
843,449.1314137763143
640,334.7567713716948
457,208.76954020238495
317,145.77201197699083
207,95.26847791664913
113,55.987125045636155
47,23.971000729695728
18,9.337226017888193
13,6.00909982349138
6,3.8868663483672905
9,2.476647253981714
36,26.644201475626254
179,140.13149946422183
502,439.4164313466079
705,726.9279784805424
327,348.7761993659199
250,191.4009647449926
214,224.5722654029121
283,255.02304816415025
253,266.18184284853317
261,274.5589920057185
306,265.3480409556862
445,354.1414016771875
868,730.4866576614489
814,801.5372757862905
610,574.016061493153
448,415.2541756082451
317,282.8042875615259
224,183.7760155039933
138,101.80897805658148
58,52.9373831597149
23,25.548162864527637
6,8.219744635413516
7,3.829044834674578
7,2.8974573837604556
43,33.16319182467068
173,142.7276177290413
482,438.01085549961454
737,690.1214901042196
341,321.6529379240805
214,178.3043329626255
239,227.77146525256816
280,272.5144238794319
313,287.0388400109584
236,259.0307080015472
278,288.69222028686954
441,372.4051073167738
858,767.1714182898143
862,814.0325838139141
686,593.6448660860477
500,436.60174438291506
381,313.86361832196377
233,222.66049877866834
136,125.79263002912694
67,61.53468465648841
28,26.041024990357677
14,5.998062922335888
6,2.6571224637630317
10,5.747393138688792
41,29.909425648826247
167,137.48558384314995
475,428.4099710032965
698,734.9003600053694
353,350.08416404939635
205,191.5865017249448
260,242.08716620670035
277,303.16098098215616
281,296.6038337284047
247,267.1680422997642
267,291.09081551944627
417,374.84510187819467
810,789.9749086692317
811,826.1380117187913
623,594.7219112071069
478,479.2296880053269
336,314.87795665786484
259,246.1170707435011
156,156.15943046739218
85,87.35097403902085
41,46.91856733185172
20,22.88584390403335
9,8.273201663183533
7,8.34016478306045
33,28.226788327037628
44,126.57140004004697
133,406.23057316379044
119,646.7952842257862
220,393.72971117787233
193,234.61988802751338
251,276.7495141818812
315,323.0237044202853
290,343.71811928481367
307,335.6830035819041
324,389.40254839832625
467,455.4222737179909
730,726.3811891955288
640,691.0820617908497
492,529.85501986061
370,413.2624451206825
286,340.2218704102124
218,265.89461662145754
192,180.2677413747647
180,141.31925871410547
116,105.3875978502717
85,77.4198024633981
21,39.229495309093586
10,8.361102409895574
11,11.95594713663021
23,21.895593093722898
62,53.48924112019314
162,115.69004164065004
271,176.40799160349144
407,183.97283692265475
499,209.62664763578707
546,297.6999805728056
569,386.06568708353745
538,407.6375177184091
562,388.16416783524727
531,303.83732294899085
512,397.70059058624247
300,385.78511892340225
275,239.48026275641413
160,162.2115496561553
128,123.5485145660555
168,105.96872672397907
163,86.07586341645037
120,83.84418562087262
113,64.70404755375911
86,45.5087827860525
48,23.706881707323607
10,23.34536955100629
10,15.609672369006455
16,42.515088406574215
39,74.73402839202559
119,189.2108495073249
217,310.5024377413553
328,392.2378970704165
449,435.38586297956095
505,460.83589258544936
543,511.040291954496
579,523.131170147946
577,462.52839024588206
513,467.04083292082566
505,469.90892229339926
491,478.93967784441276
465,401.5672256565963
300,291.65771428017894
220,233.49088357682933
181,204.7282278502504
110,166.97124910526017
47,93.43830283681375
14,51.36314996142539
9,28.279400044322646
6,12.543369596712497
11,5.210506580955329
36,27.51500346780639
159,117.2670115482462
436,362.84299206182436
673,521.4749272910459
305,294.67541218238176
199,187.97003884184585
245,225.76917240759994
276,314.79125761402986
254,440.7492245718187
248,534.3885759853084
274,542.9340620439833
464,547.8891079104181
818,623.9503832805527
812,579.4014571491923
555,456.3070382608756
432,319.3012261120237
290,220.41508198434553
192,158.7079258268668
128,96.2883714228259
60,39.10097138615386
27,14.517617274210766
11,6.152826148328474
3,5.346778406771518
5,6.5267531937719845
36,28.712041330210866
64,129.97335221923552
179,420.06596285829687
618,653.6354809172852
402,318.60457495008166
208,141.84999537789898
196,183.74867624726616
300,228.10238993464645
286,225.51844452329743
255,218.85107504754447
283,239.1602222112995
458,354.39149854847534
812,675.7158206970736
854,669.7159559632398
627,469.43260487573406
436,332.7859452789428
308,233.66400408388512
189,167.6997068101683
167,112.09490770474781
60,58.86184399364991
37,27.192347938922545
8,10.444222678122326
11,7.205177195674548
4,6.077040059983082
39,35.79340117930262
172,113.73844208514389
492,367.3543956024556
682,713.2992700503783
367,471.1037482327706
233,235.44370790997442
235,258.45500486916217
307,306.6928908896553
294,312.7471040345417
255,295.8597660403875
266,317.5289816444318
431,415.24249103893493
851,797.7528846955261
848,828.9175803016875
649,594.4858392855743
427,413.6169646514037
315,308.71063083005777
226,232.9141418345315
138,140.37639104703638
76,83.46498105654493
21,37.83531837523228
15,14.683791933784976
4,7.042375201331343
5,5.840815032868755
37,30.29691339235353
165,143.65277872744872
464,443.0889718621117
682,696.6822835919515
337,377.8705641181217
199,222.57957954321242
274,261.6829655953946
343,314.16043996856934
300,332.4284284243563
248,322.24773814293644
260,347.66677317703136
419,460.0177159872045
897,767.5727475397848
832,779.3777163332151
677,587.6659639743494
514,434.74744417302554
356,319.46597501045176
254,237.3290144266774
226,143.85066273319205
88,84.43035668021956
54,44.209524203485074
19,22.911712542012264
6,8.34953532979191
9,6.750262439270595
36,30.89559496016303
157,135.82367399446048
379,404.7851325693489
668,680.4422417465669
378,271.83341593508527
231,161.73759428753345
303,234.8505249378856
365,316.02142121831537
357,330.32169705543197
328,314.98312176661267
383,362.3387378706029
488,477.21761875312154
791,781.9867627681072
669,736.7572807796503
491,626.1628672360148
359,491.49841565024195
255,333.52078270862347
213,269.28400385389705
121,196.98482374164251
105,159.62971248822666
92,106.55570426954156
43,78.8518219713862
30,42.16692452481761
13,9.996905553553939
9,15.921436070907255
27,50.04531175974892
64,104.8109449794314
189,286.9834306506222
292,321.7024963707976
480,326.8567982891163
536,361.51335831141427
654,452.18092804071966
644,473.55498688519924
598,456.9331727856396
596,469.79104853983506
641,502.88965296963823
635,576.2450373429689
554,599.3000561407806
488,489.59696067335227
341,337.0295404487501
338,247.40380937627054
261,201.68993638726062
235,166.57267225515798
187,111.43805703693293
131,90.57810788782925
119,66.13194378060761
55,36.86989504860026
26,31.561359381588034
11,17.68056251349882
20,50.67180470578252
41,79.82753970787444
124,185.9493927994207
270,259.31145073776315
425,396.60637060064556
272,410.95745695508515
298,407.1073153470832
162,461.48703561766894
149,499.34813650591366
276,528.6151475753977
356,504.77454361639906
343,440.63246904854986
377,397.37474419613915
341,335.28843798470865
274,259.53261420173976
190,239.33702452446366
56,212.16702960794606
46,203.91867882906396
26,160.64120944129257
10,91.81021306040645
5,68.41016155592372
3,31.633619522654914
7,8.217974127620533
37,31.875787668385062
161,117.68209002759994
442,359.066244549049
655,503.7991097924893
357,269.72256070094363
193,255.3326221047125
241,251.40015685648947
282,275.21052802140633
291,264.3734905981215
275,231.15267412077583
309,248.38881424644052
460,346.1900097944944
893,486.70529966666624
815,580.5478180854777
299,412.0433663958277
261,292.43972187937203
245,204.17005718425477
161,142.18667010054824
102,86.68611505848162
59,37.875505004841
33,16.14493087681442
8,7.328350871533863
3,6.249972764967961
4,6.087158551581884
34,36.023029244102126
169,138.0219115060244
519,424.65526694291214
723,696.0716428117539
328,418.0804602031782
178,216.48004137475868
256,227.52975236719615
305,247.34480121551871
331,253.90665913187334
302,253.69825362993072
302,259.53995887072784
467,348.73268221296416
878,703.0613815128996
625,720.8587047355894
476,444.90576830994473
358,306.0475407464859
280,210.6481644555929
232,151.9952386773436
136,94.25238590670149
55,54.976915091939645
21,28.718020853052856
17,9.97610168215925
7,7.189943572228571
8,5.554411480142537
40,29.01204445321685
187,135.4445824868768
553,422.5328146450014
740,692.4750397193611
376,348.12917473088345
225,192.77940944284575
267,231.58928761038004
312,293.6230118100851
316,268.85060413874913
266,263.13638012624335
316,284.29922202824315
460,380.011691787047
783,751.3066358865865
683,759.8884816375428
580,499.1087580826713
391,324.8497145372639
351,240.07142766482693
281,184.07241569826917
140,110.12274486205844
60,57.63280511325945
25,27.343140051535727
20,10.681524694750703
9,6.29023546221494
6,8.546423960477455
37,30.804767772696085
192,136.78891854225793
481,422.19631906010125
707,712.3104883374914
412,392.4602505603153
233,235.07035969925442
278,286.4391641787103
332,320.0846726266007
346,317.9757708048059
305,317.97332752268153
305,336.28727770164056
465,428.4198043030952
820,756.6764873893538
941,759.7233102347877
633,547.1808716372169
474,425.30194205139253
329,294.7476559214051
198,238.792895059843
157,152.83256101620142
111,89.01783337199919
42,47.18212272697974
16,23.471906270533957
8,8.282662573899337
8,4.092897218715117
38,27.76280631214132
151,130.48622326555744
425,409.9061252975106
744,684.5179606578281
389,397.96978304839143
262,219.46991386982944
281,260.4115641949266
371,340.6406607845036
351,345.15242552817915
338,341.07592211113007
350,390.8866365659029
515,486.35270248994476
812,772.4446328199682
736,729.5749241324612
536,582.0254019036599
363,414.8706452172512
306,314.5846626721468
251,244.2619641878952
178,149.97194328118903
135,126.04741789344776
115,86.88361445422305
79,57.500216865191604
38,26.722170471588246
12,10.579430761768103
14,10.250928814125599
30,32.72317611950953
102,72.49228159482882
162,180.6482788041842
288,308.2659411118108
442,402.8901735771594
457,475.0962806064702
584,559.136783358351
517,608.2427151045775
482,529.2095385659354
233,528.9057937493748
434,532.9900619052925
403,566.3636596985469
383,534.5749194287191
354,442.96513993627104
241,309.62409821786787
208,249.21762285731796
182,230.3854831050485
158,189.9053291088643
134,148.60608005881025
134,126.26600558006311
116,93.376509185197
53,59.75877583050387
16,30.277064371210155
16,18.928453181242478
21,49.98738423903305
34,77.0662117300135
133,179.37827069961259
263,242.70438589344258
385,308.95215004647395
482,307.3623892059994
626,352.4546720859691
541,362.1275840017542
377,341.76289710194186
391,365.28596140898617
173,345.66816755018095
233,334.76731255518274
264,329.2915928328052
292,266.42751130061043
211,211.6572419759406
166,179.30574409852244
114,140.8242140795451
80,120.79617795245271
32,62.89828001170099
7,31.883736691001342
8,16.979475084052297
4,8.834186750468447
12,10.082993219293574
36,34.02751879247605
145,125.2628343854473
433,357.3579725263043
699,515.6725598728827
342,311.37011790887476
206,227.28907604144615
229,229.82982477737377
283,234.00341942951516
288,254.1650008452093
246,262.75088323431936
282,284.27554361075573
444,327.0337329922167
845,443.68651207425916
834,487.68038353575776
573,356.1051825311078
416,270.23307182676353
278,203.13021720568935
161,143.75653722655449
114,87.10843628934755
38,36.4424185827711
21,13.637431328937488
15,6.056372050903226
4,5.257199877070682
8,6.224460708779542
42,30.455614828137726
147,136.32711487897396
269,431.91669660834606
693,699.3548607156067
395,345.58921222497855
204,174.9832811786626
218,216.46204360582504
297,254.18597136954816
288,279.9204524131129
251,258.3547920442691
317,271.98372082479756
480,351.5094808663175
864,731.6277758365272
818,767.9444190209905
597,555.1884627251596
435,405.41912835656547
314,288.56578342437825
216,196.69038959065696
109,112.24152096595628
47,52.35349222779126
14,25.518909731998136
6,12.080992482798678
9,7.720597893865715
10,7.185913744256276
40,37.968141629997945
181,143.29711419309334
554,415.53869032215414
808,693.7275621182108
348,413.78515824118085
178,227.26075499971734
253,256.9895075316576
360,297.8473245165077
300,289.57983656819073
301,274.23977391750736
338,314.14446436321634
493,428.4926141772847
870,777.4420151224682
812,792.2545977884986
643,596.2709840086305
427,446.68097427201116
313,314.7342042935156
235,234.57879912038683
157,140.91908172351694
65,82.08824593497704
23,37.72070838501242
17,16.00292794694616
5,6.920800497601848
8,4.244737992172004
35,27.839778584948913
163,137.75385836822682
532,430.1644416819776
754,717.0262761499864
396,407.21510114172685
234,222.1188145962251
276,255.0411633933602
294,340.79462955387856
290,326.4628310379222
273,306.9968781749482
338,337.27370171017066
482,468.6197219689053
844,777.0081451663071
853,769.5984672676925
610,588.3496219282615
471,430.0907261948776
307,307.5447963581812
291,235.71508378270832
152,145.44639401908142
82,85.88683997342824
32,44.04253765342721
20,21.69755930412048
5,7.185797123164039
7,3.2407738422692156
29,27.894365308905567
108,132.42574180877855
421,411.47748765864065
690,714.5901292915718
398,450.66048337995255
256,227.6689368969506
309,247.6249055517724
410,308.2313479932468
368,313.2645477844252
436,302.7928851301735
526,321.57604471514645
528,453.56469257878786
617,769.287222656957
546,800.1764636075444
452,581.6745618355935
356,414.6975177056889
303,303.1312130709858
277,251.16172832103817
174,166.38160540310386
168,115.34049178851009
79,86.10915840801465
69,60.78171491929315
35,29.960599527988848
12,8.665310996406763
22,9.45928684045546
36,30.549450934870325
66,94.28613913663521
162,219.3297530817547
237,349.4975495522253
417,399.10098736231976
492,468.3039147917689
471,533.8616871344414
504,532.0974567949869
514,494.8869944628243
563,530.9461367383888
462,519.3776152585274
463,540.9355272518793
442,489.114779796733
392,385.52681104115345
207,311.6077215098201
104,262.44569508064995
78,244.7439219106795
145,179.29808123815076
99,145.39770251923886
73,106.01487270251364
84,83.33144791182407
42,44.67439142155387
22,22.09657518862565
12,15.93701660323927
15,43.604212615080876
42,70.76392397191242
129,183.10436450680922
232,280.6479295046499
388,364.4979843290948
489,389.47687157282456
545,552.1304924168136
493,509.47262634003624
457,438.1806979054996
355,443.4973304257097
474,423.68717793541026
503,410.3529127345023
500,374.1832385389313
292,326.11932815359074
104,246.1267444898409
171,211.15398823576848
166,187.82783945964096
123,152.66187741255953
104,89.1948864051951
55,52.11236227837685
40,28.89640664929235
28,12.301479028313898
11,10.859231942880275
4,25.79188931479845
15,80.97063214508222
43,226.7395961045115
127,418.3836165320707
229,299.40328344637265
359,279.95413018651794
459,285.1254866204546
543,328.5496847275253
566,359.7609814433959
512,356.39861223668265
449,365.8018871239231
500,408.855766592073
498,686.5773401054456
482,671.2425785368974
374,442.68431525836564
261,299.06349818979965
184,208.79240704639034
121,150.27683217883393
70,96.25461182344081
29,50.31282878203836
24,25.50468201211302
5,10.362374344284136
10,7.576584726699223
8,7.142906525628712
38,31.945212012123314
172,111.03894116565185
493,331.8652275644748
632,501.82248950290034
323,293.13414918785463
172,221.06437436927584
198,231.23350573202126
287,283.69701831655493
275,309.9182133001289
274,414.6253991566785
292,431.02515335458435
458,528.718320424113
856,635.6187378453712
839,559.3320858597534
552,396.34167779643656
385,293.2967888370417
268,205.36100660597174
179,154.70453522745714
95,92.85108781992162
37,38.96216625629867
13,15.685597773770679
9,7.412143951243782
4,6.175097199298163
5,5.815344908119403
40,33.10183639615616
210,142.31493771678873
500,436.00551933236017
725,713.0724051893201
290,325.1227454339775
235,173.10438384455114
217,223.61573920187402
266,288.84774905250623
234,277.10803376023466
211,269.4973118268825
245,312.1650094606301
430,393.2250379052515
863,795.2640675543382
839,799.424736016107
662,512.6018459563641
412,353.17745159327524
296,269.2301254400298
219,195.46822393974887
150,118.05874490918771
65,50.751264662345974
18,25.78093716665709
8,9.721096352047692
9,6.74601683979899
8,5.738677953721901
38,34.027148289294736
200,138.4143646810233
482,433.4603925742475
646,722.3106021225686
123,386.51922629214863
49,225.587183991221
62,250.5048601801641
137,291.3273214428967
191,281.8767695372956
216,275.0625227678774
270,312.4117094306294
416,383.8825423262385
808,774.5497627207234
835,819.9765878178802
558,589.504855816828
406,430.7810236166711
272,323.07928227947235
217,234.0755627259113
169,144.45446878740134
96,80.28353926046516
29,35.59456556129208
11,12.974605998017477
9,4.8338977421266325
8,7.096051879838465
40,30.038489826321424
140,126.7779101389579
486,400.606310502201
719,684.8673017426673
344,359.90485621462295
224,219.62618679734643
296,248.45585026774378
323,283.6448065812711
354,311.71851956157593
253,350.5947678529564
331,441.3613223334563
470,583.5980060932726
772,727.4709198831275
792,671.1240980125644
568,519.8624029426766
391,386.2058440593165
301,287.45986434500867
299,225.7939580154846
248,160.77584047365497
150,144.85777217298633
117,97.99636169217646
77,73.82391219287851
43,41.94945239995242
11,15.16680009245944
15,10.532549866068571
34,31.750501516628717
82,78.28099412937802
230,172.06080007708226
348,265.1639476090995
422,359.8329413009274
578,392.7376264662973
694,422.4606304653649
668,382.6739036478606
626,396.42077318519654
512,450.6628289876959
114,420.63006285935023
171,575.2316408985362
167,602.7970736666243
215,499.79498735458606
194,335.30441190862484
181,251.40568481207825
194,200.51642812117038
133,179.01428504509818
124,124.55179467081103
124,109.65743720998341
96,83.20544172981258
46,53.16075753872459
28,24.089405505902487
55,17.27508327412482
35,48.165776455650864
70,77.02917774661502
170,190.906683586148
299,293.9013081235405
495,377.15706565431327
585,438.35395321273563
757,543.4123834362028
729,572.32987966662
647,498.13304459014773
696,472.4489262029179
701,516.3824100126658
671,519.6034641458376
560,486.90134298016505
496,356.34652279234314
356,256.8944851381129
206,215.66231552584802
189,190.1968613055036
92,143.8033469780392
41,82.27545858901071
18,42.600013515024955
17,29.32203453003212
12,13.74873473440999
5,8.523874670784826
40,28.115698254979065
180,99.26471566263025
447,304.0460864826666
730,426.0037448112265
361,263.470724711206
210,290.25851223812276
236,386.2407700360591
332,637.875267763123
323,628.4794487296882
340,564.9558409650472
346,628.0955175547641
488,633.122163517851
871,630.0084133725221
968,531.7116179471617
633,414.75724520016354
390,316.77712117548106
285,215.4826799334417
159,149.32286599422838
93,81.28988773316996
32,36.23593625191304
10,15.665984825055515
6,7.148494258428832
8,6.087731530633343
9,6.803409306116059
44,36.8753303521123
211,144.49563125466202
596,440.37781506588965
750,683.3721938350956
358,366.6821399445934
196,203.92198551398005
247,228.3675054251308
316,259.42120788345807
328,260.9706002038879
255,274.9624072773056
326,318.7714098857461
536,445.73722255599665
970,721.4475128056363
877,723.4022268457217
596,532.5944848967229
461,383.96364224956943
310,255.05827230301935
216,180.21062286233305
109,104.35479624886077
49,47.81558628804589
21,22.286591731743375
11,8.617852188506049
7,7.318596909124282
5,4.444387580933581
48,28.55370175915253
205,133.622550464178
557,419.5723385287026
770,707.0855018805165
328,359.18254126191033
205,207.69747820789888
232,246.44960644811215
352,284.5596788059608
323,263.57472976877915
278,259.95080100482954
318,292.9598216395407
509,456.48606847978215
925,744.7014815759571
977,738.7679420128487
635,550.5851195567932
470,389.2291953604384
306,260.44828393345585
212,183.80670500211954
127,106.77376203191639
57,57.259594558676746
28,28.346502960839562
9,9.483997349004678
11,5.869890638023887
6,4.89173375586188
57,30.734465107550495
195,128.92966192866947
571,410.4171222834599
758,702.1811546326451
338,264.60754935824826
212,152.25130525640117
254,191.42923648009477
297,261.8706110435523
283,273.7096670648295
274,267.952536121724
352,286.7486266302655
491,404.69037638856815
884,751.3733701629118
852,763.6084265469315
674,558.8695034165609
463,401.08098266262317
317,285.3901482139232
251,201.28699270304298
170,124.88460167670655
87,69.70188526814947
41,35.782774500385436
30,16.160976970180958
14,8.398860342193483
12,3.9241136751265153
41,28.781760593185712
152,123.18354810064426
454,406.245821851172
766,715.0331704528255
347,345.28755358152955
246,193.78158344564335
280,248.34880597836357
409,300.5601819311303
408,291.44671392468155
371,278.1618597010807
367,344.7221765740664
563,463.84017960035635
894,752.8824204824408
808,751.3375229704434
579,569.5137859641976
404,410.83775084862833
312,294.69947164107236
229,228.23532065864947
195,161.5616912928429
207,121.13514485293271
109,93.14322670374399
93,61.966719240017625
37,33.90385646414616
6,16.461969618418962
16,15.937388064060833
33,51.74262563560547
73,112.09602068656086
212,305.5558749095779
342,380.0573580334504
442,362.9393178739085
627,438.91555445298263
706,591.4453075806987
704,627.422810116835
715,572.0191465590208
654,552.221949256394
783,553.7719237976834
729,670.5813953846823
614,704.0770359703987
478,548.0950388633198
330,443.78024624618564
296,373.90538280960345
279,265.05584075846383
229,203.01347707212503
151,262.3673374505708
117,327.42868416686383
89,375.56654268593377
48,369.6965208476698
8,27.092226890194972
13,23.372734810217516
35,61.66708072068643
71,106.92155420928889
128,274.41840306316766
296,353.29966237540043
490,403.5094511876664
559,520.1826386765991
656,590.0826688144199
694,575.7887450186975
635,578.1624797668309
557,560.549787708287
596,569.2362751912118
570,538.8002148018578
481,470.4700460710259
403,319.9956641028477
324,234.7985015169362
191,206.78559142829795
127,204.5108728055273
94,187.23629302331037
45,127.19099878402345
21,62.23250930459763
13,31.014985538378934
7,11.079340887167321
11,5.863718583734948
45,30.393158272963603
164,124.81254235930992
492,380.026493802854
683,542.4319666565403
299,313.7255390546101
202,302.09720447561256
252,421.0525861865908
295,610.9843381187032
343,652.6613708915074
332,605.744241065025
338,560.2316188275603
453,600.9384818067103
842,616.4349799397467
774,571.3118015683144
486,443.06493900361704
340,273.1931198521844
233,206.49564607186576
129,148.24596302449962
70,86.49045219844969
13,41.4147244485062
5,12.689287637815285
4,5.083292257785473
6,2.651081634730746
7,10.001115737455724
48,32.48580211090128
167,126.61865855107749
356,387.77751751565336
672,620.9556706937645
293,271.69184201386327
160,107.63995191867119
151,139.65878253073816
88,166.67766152986317
114,142.9921321735998
143,152.24909470136683
36,164.2117844510462
141,263.5971777842979
338,497.5152227771101
281,623.9894637882911
324,458.23307719664206
290,281.27164545007315
207,177.06101754254288
151,119.26131130716716
78,63.18448591053561
26,23.596378844063395
12,7.93816041281487
3,3.7148536399078558
5,2.6492927780811955
10,7.296599482826849
56,34.62327016399395
172,140.4651336076853
545,397.8106442733281
797,634.2328267950378
362,329.90848496591747
192,171.22542952435137
247,212.58106100872865
313,249.3386768668353
289,243.20822961605802
286,241.93012563201927
311,260.21558096098835
466,333.127467938149
886,567.3060593890264
892,628.9144973669015
611,441.6428604251534
409,304.32043024907205
349,215.76701763408278
229,156.22986915669145
123,90.78685161631867
58,47.44934850871698
18,23.933941679685034
11,10.856269214001426
6,8.697902060896144
6,4.947150868915345
56,29.304160905727162
170,136.33010979843087
534,435.7528027781117
790,679.6085482519793
355,373.979362793054
190,215.76650799674454
243,257.2653345766879
290,311.83544637989974
336,314.98776930816945
298,301.53933828722603
291,322.1513279248403
457,374.7691537654845
976,701.2342059866195
900,652.553998151818
603,471.7330681203617
417,277.17016402608465
274,227.0080768715275
287,175.61593387808955
154,118.03344153409381
66,61.73018774328497
49,27.603642025951732
14,12.122905780282892
12,7.149641590846455
10,5.681973424149304
49,29.069731312987866
165,123.03177950229305
503,402.5853814332583
757,704.393896233531
383,374.0874679745211
225,214.32718323615813
321,251.63002960584942
389,310.5206576273644
421,334.2563386271246
412,333.9982728991875
423,381.31124844273893
567,560.5510289333703
846,721.4930675003034
805,668.4839500283246
588,510.5524891518155
369,354.2488003965458
312,246.1004937154708
295,213.11387925524605
186,155.09683379593162
172,162.52982749789277
124,120.36930916092697
83,88.36418787181694
45,52.91957121518118
15,21.56361943897076
17,16.780748086510734
41,62.58196991560166
77,124.96981607466675
218,329.4479107631419
377,325.115043565426
474,311.1975472269985
626,396.98211915692593
688,603.3076563990433
707,657.4610949791515
654,617.2792284258594
750,588.6402335445815
680,586.7765294001885
646,611.2784317170183
598,580.0849149649889
407,451.6389518049373
325,261.0544287454307
261,227.81728816092837
239,216.49585017009423
171,169.85347162888132
180,155.31310171263553
142,128.80833546800193
